2021-04-30 05:32:07.627 IDT [main]  TRACE LineSegmentationEvaluatorTool:42 - main
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@299a06ac
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@383534aa
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@2e5c649
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@136432db
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@7382f612
2021-04-30 05:32:50.280 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@77afea7d with MO: java.awt.Polygon@1055e4af
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@161cd475
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@707f7052
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@11028347
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@14899482
2021-04-30 05:32:50.282 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@21588809
2021-04-30 05:32:50.802 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@2f333739
2021-04-30 05:32:50.803 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:32:50.803 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:32:50.803 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:32:51.746 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@161cd475 * java.awt.Polygon@7a7b0070 = 0.02041500861424934
2021-04-30 05:32:51.746 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:32:51.747 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@71bc1ae4
2021-04-30 05:32:51.747 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:32:51.747 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@161cd475 * java.awt.Polygon@61064425 = 0.9104946100190234
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@383534aa
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@2e5c649
2021-04-30 05:32:52.310 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@136432db
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@7382f612
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@161cd475 with MO: java.awt.Polygon@1055e4af
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@532760d8
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:32:52.311 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@707f7052
2021-04-30 05:32:53.061 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@14899482
2021-04-30 05:32:53.061 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@21588809
2021-04-30 05:32:53.570 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@532760d8 * java.awt.Polygon@2aae9190 = 0.9087041684519802
2021-04-30 05:32:53.571 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@2f333739
2021-04-30 05:32:53.571 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:32:53.571 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:32:53.571 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:32:54.555 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:32:54.555 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@71bc1ae4
2021-04-30 05:32:54.555 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:32:54.555 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:32:55.144 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@532760d8 * java.awt.Polygon@61064425 = 0.006220344382408665
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@383534aa
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@2e5c649
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@136432db
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@7382f612
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@532760d8 with MO: java.awt.Polygon@1055e4af
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@57fa26b7
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:32:55.145 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@707f7052
2021-04-30 05:32:55.980 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@57fa26b7 * java.awt.Polygon@11028347 = 0.8670014786111253
2021-04-30 05:32:55.980 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@14899482
2021-04-30 05:32:55.980 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@21588809
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@57fa26b7 * java.awt.Polygon@2aae9190 = 0.016330719050062302
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@2f333739
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@71bc1ae4
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@61064425
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:32:56.626 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:32:56.627 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@383534aa
2021-04-30 05:32:56.627 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:32:56.627 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:32:56.627 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@2e5c649
2021-04-30 05:32:57.931 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@57fa26b7 * java.awt.Polygon@136432db = 0.02197997592734435
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@7382f612
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@57fa26b7 with MO: java.awt.Polygon@1055e4af
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@5f8ed237
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@ed17bee
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:32:57.932 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@707f7052
2021-04-30 05:32:58.693 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@5f8ed237 * java.awt.Polygon@11028347 = 0.011748783367408644
2021-04-30 05:32:58.693 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@14899482
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@21588809
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@2aae9190
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@2f333739
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@77468bd9
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@39a054a5
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@71bc1ae4
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@61064425
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@299a06ac
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@383534aa
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:32:58.694 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@2e5c649
2021-04-30 05:32:59.919 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@5f8ed237 * java.awt.Polygon@136432db = 0.8439122166829419
2021-04-30 05:33:00.388 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@5f8ed237 * java.awt.Polygon@7382f612 = 0.00492790945363791
2021-04-30 05:33:00.388 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@5f8ed237 with MO: java.awt.Polygon@1055e4af
2021-04-30 05:33:00.388 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@2f410acf
2021-04-30 05:33:00.929 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:33:00.929 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@707f7052
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@11028347
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@14899482
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@21588809
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@2aae9190
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@2f333739
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@77468bd9
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@39a054a5
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@71bc1ae4
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@61064425
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@7b1d7fff
2021-04-30 05:33:00.930 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@299a06ac
2021-04-30 05:33:00.931 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@383534aa
2021-04-30 05:33:00.931 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@6bc168e5
2021-04-30 05:33:00.931 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@7b3300e5
2021-04-30 05:33:00.931 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@2e5c649
2021-04-30 05:33:02.117 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@2f410acf * java.awt.Polygon@136432db = 0.03348802395209581
2021-04-30 05:33:02.535 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@2f410acf * java.awt.Polygon@7382f612 = 0.814364972259709
2021-04-30 05:33:02.535 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@2f410acf with MO: java.awt.Polygon@1055e4af
2021-04-30 05:33:02.535 IDT [main]  TRACE LineSegmentationEvaluator:339 - matching possibility for GT: java.awt.Polygon@47089e5f
2021-04-30 05:33:03.182 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@47089e5f * java.awt.Polygon@ed17bee = 0.011913146419312784
2021-04-30 05:33:03.182 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@2a33fae0
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@e6ea0c6
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@707f7052
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@11028347
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@14899482
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@21588809
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@2aae9190
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@2f333739
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@77468bd9
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@12bb4df8
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@4cc77c2e
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@7a7b0070
2021-04-30 05:33:03.183 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@39a054a5
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:391 - matching possibility: java.awt.Polygon@47089e5f * java.awt.Polygon@71bc1ae4 = 0.04093741614240139
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@1f89ab83
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@e73f9ac
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@61064425
2021-04-30 05:33:04.236 IDT [main]  TRACE LineSegmentationEvaluator:349 - no matching possibility of java.awt.Polygon@47089e5f with MO: java.awt.Polygon@7b1d7fff
